timestamp,station_id,traffic_gb,power_kw,hour,weekday
2024-01-08 17:00:00,Station_4,120.06,6.292,17,0
2024-01-08 18:00:00,Station_4,128.03,6.608,18,0
2024-01-08 19:00:00,Station_4,72.44,4.982,19,0
2024-01-08 20:00:00,Station_4,86.35,5.444,20,0
2024-01-08 21:00:00,Station_4,58.23,5.047,21,0
2024-01-08 22:00:00,Station_4,40.77,4.41,22,0
2024-01-08 23:00:00,Station_4,41.8,4.582,23,0
2024-01-09 00:00:00,Station_4,20.86,3.878,0,1
2024-01-09 01:00:00,Station_4,13.57,3.665,1,1
2024-01-09 02:00:00,Station_4,0.0,3.452,2,1
2024-01-09 03:00:00,Station_4,45.65,4.365,3,1
2024-01-09 04:00:00,Station_4,9.4,3.461,4,1
2024-01-09 05:00:00,Station_4,36.21,4.395,5,1
2024-01-09 06:00:00,Station_4,97.62,5.657,6,1
2024-01-09 07:00:00,Station_4,116.91,6.01,7,1
2024-01-09 08:00:00,Station_4,132.15,6.878,8,1
2024-01-09 09:00:00,Station_4,123.66,6.185,9,1
2024-01-09 10:00:00,Station_4,175.65,7.669,10,1
2024-01-09 11:00:00,Station_4,174.99,7.744,11,1
2024-01-09 12:00:00,Station_4,157.57,7.427,12,1
2024-01-09 13:00:00,Station_4,144.7,7.044,13,1
2024-01-09 14:00:00,Station_4,146.24,6.792,14,1
2024-01-09 15:00:00,Station_4,147.49,7.035,15,1
2024-01-09 16:00:00,Station_4,127.64,6.349,16,1
2024-01-09 17:00:00,Station_4,139.4,7.06,17,1
2024-01-09 18:00:00,Station_4,114.46,6.2,18,1
2024-01-09 19:00:00,Station_4,58.53,5.254,19,1
2024-01-09 20:00:00,Station_4,69.08,4.977,20,1
2024-01-09 21:00:00,Station_4,63.83,5.229,21,1
2024-01-09 22:00:00,Station_4,47.69,4.848,22,1
2024-01-09 23:00:00,Station_4,58.29,4.642,23,1
2024-01-10 00:00:00,Station_4,1.89,3.639,0,2
2024-01-10 01:00:00,Station_4,0.0,3.37,1,2
2024-01-10 02:00:00,Station_4,0.0,3.305,2,2
2024-01-10 03:00:00,Station_4,12.79,3.648,3,2
2024-01-10 04:00:00,Station_4,12.72,3.498,4,2
2024-01-10 05:00:00,Station_4,59.72,5.266,5,2
2024-01-10 06:00:00,Station_4,82.57,5.781,6,2
2024-01-10 07:00:00,Station_4,109.54,6.164,7,2
2024-01-10 08:00:00,Station_4,129.05,6.494,8,2
2024-01-10 09:00:00,Station_4,157.18,7.355,9,2
2024-01-10 10:00:00,Station_4,144.81,6.759,10,2
2024-01-10 11:00:00,Station_4,144.55,6.686,11,2
2024-01-10 12:00:00,Station_4,160.18,7.165,12,2
2024-01-10 13:00:00,Station_4,153.97,7.523,13,2
2024-01-10 14:00:00,Station_4,169.95,7.642,14,2
2024-01-10 15:00:00,Station_4,141.12,7.304,15,2
2024-01-10 16:00:00,Station_4,137.81,6.78,16,2
2024-01-10 17:00:00,Station_4,94.14,5.832,17,2
2024-01-10 18:00:00,Station_4,112.44,6.085,18,2
2024-01-10 19:00:00,Station_4,88.84,5.548,19,2
2024-01-10 20:00:00,Station_4,67.24,4.583,20,2
2024-01-10 21:00:00,Station_4,54.25,4.95,21,2
2024-01-10 22:00:00,Station_4,38.57,4.375,22,2
2024-01-10 23:00:00,Station_4,30.71,4.24,23,2
2024-01-11 00:00:00,Station_4,8.75,3.431,0,3
2024-01-11 01:00:00,Station_4,32.6,4.401,1,3
2024-01-11 02:00:00,Station_4,5.34,3.633,2,3
2024-01-11 03:00:00,Station_4,25.33,4.162,3,3
2024-01-11 04:00:00,Station_4,0.0,3.601,4,3
2024-01-11 05:00:00,Station_4,16.8,3.748,5,3
2024-01-11 06:00:00,Station_4,139.57,6.95,6,3
2024-01-11 07:00:00,Station_4,109.73,5.702,7,3
2024-01-11 08:00:00,Station_4,150.85,6.902,8,3
2024-01-11 09:00:00,Station_4,127.37,6.518,9,3
2024-01-11 10:00:00,Station_4,173.21,7.885,10,3
2024-01-11 11:00:00,Station_4,155.59,7.351,11,3
2024-01-11 12:00:00,Station_4,150.99,7.203,12,3
2024-01-11 13:00:00,Station_4,159.06,7.57,13,3
2024-01-11 14:00:00,Station_4,166.47,7.661,14,3
2024-01-11 15:00:00,Station_4,136.99,6.973,15,3
2024-01-11 16:00:00,Station_4,128.62,6.399,16,3
2024-01-11 17:00:00,Station_4,109.48,6.154,17,3
2024-01-11 18:00:00,Station_4,113.65,6.205,18,3
2024-01-11 19:00:00,Station_4,66.33,5.07,19,3
2024-01-11 20:00:00,Station_4,71.7,5.23,20,3
2024-01-11 21:00:00,Station_4,71.37,5.388,21,3
2024-01-11 22:00:00,Station_4,39.13,4.255,22,3
2024-01-11 23:00:00,Station_4,26.44,4.201,23,3
2024-01-12 00:00:00,Station_4,33.73,4.18,0,4
2024-01-12 01:00:00,Station_4,8.99,3.918,1,4
2024-01-12 02:00:00,Station_4,21.99,4.037,2,4
2024-01-12 03:00:00,Station_4,0.0,3.536,3,4
2024-01-12 04:00:00,Station_4,7.06,3.35,4,4
2024-01-12 05:00:00,Station_4,20.14,3.786,5,4
2024-01-12 06:00:00,Station_4,96.68,5.529,6,4
2024-01-12 07:00:00,Station_4,129.91,6.873,7,4
2024-01-12 08:00:00,Station_4,100.79,6.115,8,4
2024-01-12 09:00:00,Station_4,130.27,6.828,9,4
2024-01-12 10:00:00,Station_4,150.93,7.179,10,4
2024-01-12 11:00:00,Station_4,155.18,7.522,11,4
2024-01-12 12:00:00,Station_4,141.41,7.057,12,4
2024-01-12 13:00:00,Station_4,174.48,7.905,13,4
2024-01-12 14:00:00,Station_4,186.83,7.965,14,4
2024-01-12 15:00:00,Station_4,156.79,7.298,15,4
2024-01-12 16:00:00,Station_4,148.5,7.111,16,4
2024-01-12 17:00:00,Station_4,109.71,6.404,17,4
2024-01-12 18:00:00,Station_4,92.63,5.433,18,4
2024-01-12 19:00:00,Station_4,76.72,5.442,19,4
2024-01-12 20:00:00,Station_4,90.88,5.694,20,4
2024-01-12 21:00:00,Station_4,77.35,5.062,21,4
2024-01-12 22:00:00,Station_4,41.39,4.377,22,4
2024-01-12 23:00:00,Station_4,40.33,4.425,23,4
2024-01-13 00:00:00,Station_4,20.56,3.825,0,5
2024-01-13 01:00:00,Station_4,12.81,3.711,1,5
2024-01-13 02:00:00,Station_4,0.0,3.377,2,5
2024-01-13 03:00:00,Station_4,12.53,3.68,3,5
2024-01-13 04:00:00,Station_4,18.33,3.873,4,5
2024-01-13 05:00:00,Station_4,15.06,4.031,5,5
2024-01-13 06:00:00,Station_4,67.46,4.942,6,5
2024-01-13 07:00:00,Station_4,139.9,6.69,7,5
2024-01-13 08:00:00,Station_4,90.19,5.802,8,5
2024-01-13 09:00:00,Station_4,89.91,5.601,9,5
2024-01-13 10:00:00,Station_4,161.35,7.125,10,5
2024-01-13 11:00:00,Station_4,104.53,5.713,11,5
2024-01-13 12:00:00,Station_4,149.48,7.362,12,5
2024-01-13 13:00:00,Station_4,126.57,6.701,13,5
2024-01-13 14:00:00,Station_4,150.02,7.508,14,5
2024-01-13 15:00:00,Station_4,117.37,5.874,15,5
2024-01-13 16:00:00,Station_4,98.19,5.769,16,5
2024-01-13 17:00:00,Station_4,94.32,5.72,17,5
2024-01-13 18:00:00,Station_4,101.78,6.199,18,5
2024-01-13 19:00:00,Station_4,69.23,5.35,19,5
2024-01-13 20:00:00,Station_4,64.86,5.035,20,5
2024-01-13 21:00:00,Station_4,62.54,4.978,21,5
2024-01-13 22:00:00,Station_4,71.7,4.905,22,5
2024-01-13 23:00:00,Station_4,28.01,4.075,23,5
2024-01-14 00:00:00,Station_4,16.79,4.073,0,6
2024-01-14 01:00:00,Station_4,10.36,3.374,1,6
2024-01-14 02:00:00,Station_4,24.89,4.173,2,6
2024-01-14 03:00:00,Station_4,0.0,3.399,3,6
2024-01-14 04:00:00,Station_4,0.0,3.267,4,6
2024-01-14 05:00:00,Station_4,8.0,3.762,5,6
2024-01-14 06:00:00,Station_4,86.75,5.312,6,6
2024-01-14 07:00:00,Station_4,111.4,5.898,7,6
2024-01-14 08:00:00,Station_4,115.45,6.123,8,6
2024-01-14 09:00:00,Station_4,115.58,6.39,9,6
2024-01-14 10:00:00,Station_4,136.99,7.092,10,6
2024-01-14 11:00:00,Station_4,133.03,6.787,11,6
2024-01-14 12:00:00,Station_4,129.43,6.672,12,6
2024-01-14 13:00:00,Station_4,140.85,6.902,13,6
2024-01-14 14:00:00,Station_4,102.11,6.019,14,6
2024-01-14 15:00:00,Station_4,126.53,6.427,15,6
2024-01-14 16:00:00,Station_4,91.23,5.976,16,6
2024-01-14 17:00:00,Station_4,105.57,5.993,17,6
2024-01-14 18:00:00,Station_4,67.94,4.934,18,6
2024-01-14 19:00:00,Station_4,91.34,5.711,19,6
2024-01-14 20:00:00,Station_4,51.24,4.783,20,6
2024-01-14 21:00:00,Station_4,36.72,4.618,21,6
2024-01-14 22:00:00,Station_4,61.12,4.835,22,6
2024-01-14 23:00:00,Station_4,26.31,3.534,23,6
2024-01-15 00:00:00,Station_4,0.0,3.132,0,0
2024-01-15 01:00:00,Station_4,14.64,3.701,1,0
2024-01-15 02:00:00,Station_4,0.0,3.344,2,0
2024-01-15 03:00:00,Station_4,24.85,4.127,3,0
2024-01-15 04:00:00,Station_4,0.0,3.374,4,0
2024-01-15 05:00:00,Station_4,4.59,3.695,5,0
2024-01-15 06:00:00,Station_4,111.76,6.014,6,0
2024-01-15 07:00:00,Station_4,104.04,5.909,7,0
2024-01-15 08:00:00,Station_4,96.21,5.872,8,0
2024-01-15 09:00:00,Station_4,138.33,7.052,9,0
2024-01-15 10:00:00,Station_4,135.49,6.663,10,0
2024-01-15 11:00:00,Station_4,135.36,6.583,11,0
2024-01-15 12:00:00,Station_4,142.27,7.156,12,0
2024-01-15 13:00:00,Station_4,147.48,7.112,13,0
2024-01-15 14:00:00,Station_4,146.25,6.802,14,0
2024-01-15 15:00:00,Station_4,139.9,7.017,15,0
2024-01-15 16:00:00,Station_4,111.88,6.359,16,0
2024-01-15 17:00:00,Station_4,102.78,5.873,17,0
2024-01-15 18:00:00,Station_4,107.96,5.966,18,0
2024-01-15 19:00:00,Station_4,85.03,5.463,19,0
2024-01-15 20:00:00,Station_4,71.94,4.722,20,0
2024-01-15 21:00:00,Station_4,30.13,4.276,21,0
2024-01-15 22:00:00,Station_4,63.6,4.808,22,0
2024-01-15 23:00:00,Station_4,38.38,4.419,23,0
2024-01-16 00:00:00,Station_4,22.4,3.554,0,1
2024-01-16 01:00:00,Station_4,0.0,3.333,1,1
2024-01-16 02:00:00,Station_4,24.96,4.524,2,1
2024-01-16 03:00:00,Station_4,13.85,3.465,3,1
2024-01-16 04:00:00,Station_4,27.03,4.34,4,1
2024-01-16 05:00:00,Station_4,26.96,3.893,5,1
2024-01-16 06:00:00,Station_4,114.37,6.392,6,1
2024-01-16 07:00:00,Station_4,100.14,5.98,7,1
2024-01-16 08:00:00,Station_4,144.96,7.26,8,1
2024-01-16 09:00:00,Station_4,141.43,6.864,9,1
2024-01-16 10:00:00,Station_4,170.37,7.417,10,1
2024-01-16 11:00:00,Station_4,164.53,7.239,11,1
2024-01-16 12:00:00,Station_4,175.98,7.748,12,1
2024-01-16 13:00:00,Station_4,176.98,7.923,13,1
2024-01-16 14:00:00,Station_4,133.61,7.025,14,1
2024-01-16 15:00:00,Station_4,165.7,7.719,15,1
2024-01-16 16:00:00,Station_4,118.58,6.303,16,1
2024-01-16 17:00:00,Station_4,117.71,6.202,17,1
2024-01-16 18:00:00,Station_4,125.39,6.563,18,1
2024-01-16 19:00:00,Station_4,43.92,4.566,19,1
2024-01-16 20:00:00,Station_4,64.78,5.004,20,1
2024-01-16 21:00:00,Station_4,52.04,4.863,21,1
2024-01-16 22:00:00,Station_4,64.83,5.077,22,1
2024-01-16 23:00:00,Station_4,36.95,4.316,23,1
2024-01-17 00:00:00,Station_4,12.29,3.547,0,2
2024-01-17 01:00:00,Station_4,21.3,4.024,1,2
2024-01-17 02:00:00,Station_4,37.52,4.589,2,2
2024-01-17 03:00:00,Station_4,6.99,3.739,3,2
2024-01-17 04:00:00,Station_4,6.74,3.708,4,2
2024-01-17 05:00:00,Station_4,17.59,3.635,5,2
2024-01-17 06:00:00,Station_4,104.2,5.47,6,2
2024-01-17 07:00:00,Station_4,89.26,5.596,7,2
2024-01-17 08:00:00,Station_4,131.24,6.607,8,2
2024-01-17 09:00:00,Station_4,118.73,6.205,9,2
2024-01-17 10:00:00,Station_4,157.83,7.462,10,2
2024-01-17 11:00:00,Station_4,157.71,7.574,11,2
2024-01-17 12:00:00,Station_4,165.96,7.4,12,2
2024-01-17 13:00:00,Station_4,153.75,6.963,13,2
2024-01-17 14:00:00,Station_4,150.34,7.381,14,2
2024-01-17 15:00:00,Station_4,152.71,7.498,15,2
2024-01-17 16:00:00,Station_4,125.46,6.806,16,2
2024-01-17 17:00:00,Station_4,112.63,6.51,17,2
2024-01-17 18:00:00,Station_4,99.67,6.033,18,2
2024-01-17 19:00:00,Station_4,106.6,6.026,19,2
2024-01-17 20:00:00,Station_4,73.28,5.49,20,2
2024-01-17 21:00:00,Station_4,55.58,4.525,21,2
2024-01-17 22:00:00,Station_4,80.18,5.311,22,2
2024-01-17 23:00:00,Station_4,44.43,4.742,23,2
2024-01-18 00:00:00,Station_4,2.87,3.27,0,3
2024-01-18 01:00:00,Station_4,16.42,3.452,1,3
2024-01-18 02:00:00,Station_4,10.09,3.701,2,3
2024-01-18 03:00:00,Station_4,13.22,3.422,3,3
2024-01-18 04:00:00,Station_4,44.91,4.544,4,3
2024-01-18 05:00:00,Station_4,46.81,4.518,5,3
2024-01-18 06:00:00,Station_4,86.8,5.624,6,3
2024-01-18 07:00:00,Station_4,112.29,5.972,7,3
2024-01-18 08:00:00,Station_4,152.05,7.077,8,3
2024-01-18 09:00:00,Station_4,114.82,6.536,9,3
2024-01-18 10:00:00,Station_4,144.4,6.888,10,3
2024-01-18 11:00:00,Station_4,131.47,7.035,11,3
2024-01-18 12:00:00,Station_4,140.66,6.928,12,3
2024-01-18 13:00:00,Station_4,171.64,7.775,13,3
2024-01-18 14:00:00,Station_4,151.07,6.836,14,3
2024-01-18 15:00:00,Station_4,130.28,6.695,15,3
2024-01-18 16:00:00,Station_4,118.19,6.395,16,3
2024-01-18 17:00:00,Station_4,125.76,6.736,17,3
2024-01-18 18:00:00,Station_4,81.61,5.88,18,3
2024-01-18 19:00:00,Station_4,95.98,5.799,19,3
2024-01-18 20:00:00,Station_4,86.34,6.032,20,3
2024-01-18 21:00:00,Station_4,35.99,4.255,21,3
2024-01-18 22:00:00,Station_4,12.36,3.748,22,3
2024-01-18 23:00:00,Station_4,47.53,4.58,23,3
2024-01-19 00:00:00,Station_4,2.18,3.045,0,4
2024-01-19 01:00:00,Station_4,18.22,4.146,1,4
2024-01-19 02:00:00,Station_4,5.55,3.627,2,4
2024-01-19 03:00:00,Station_4,0.0,3.491,3,4
2024-01-19 04:00:00,Station_4,15.1,3.625,4,4
2024-01-19 05:00:00,Station_4,13.94,3.67,5,4
2024-01-19 06:00:00,Station_4,105.74,5.781,6,4
2024-01-19 07:00:00,Station_4,109.57,6.131,7,4
2024-01-19 08:00:00,Station_4,113.51,6.597,8,4
2024-01-19 09:00:00,Station_4,129.62,6.507,9,4
2024-01-19 10:00:00,Station_4,137.29,7.192,10,4
2024-01-19 11:00:00,Station_4,166.25,7.369,11,4
2024-01-19 12:00:00,Station_4,176.59,7.855,12,4
2024-01-19 13:00:00,Station_4,161.81,7.376,13,4
2024-01-19 14:00:00,Station_4,140.72,6.986,14,4
2024-01-19 15:00:00,Station_4,134.25,7.12,15,4
2024-01-19 16:00:00,Station_4,110.96,6.481,16,4
2024-01-19 17:00:00,Station_4,113.86,6.306,17,4
2024-01-19 18:00:00,Station_4,112.5,6.086,18,4
2024-01-19 19:00:00,Station_4,97.43,5.294,19,4
2024-01-19 20:00:00,Station_4,59.2,4.695,20,4
2024-01-19 21:00:00,Station_4,38.77,4.326,21,4
2024-01-19 22:00:00,Station_4,53.82,4.886,22,4
2024-01-19 23:00:00,Station_4,45.66,4.408,23,4
2024-01-20 00:00:00,Station_4,15.74,3.818,0,5
2024-01-20 01:00:00,Station_4,24.76,4.174,1,5
2024-01-20 02:00:00,Station_4,12.71,3.538,2,5
2024-01-20 03:00:00,Station_4,4.89,3.412,3,5
2024-01-20 04:00:00,Station_4,13.12,3.782,4,5
2024-01-20 05:00:00,Station_4,32.27,4.196,5,5
2024-01-20 06:00:00,Station_4,85.24,5.56,6,5
2024-01-20 07:00:00,Station_4,90.46,5.476,7,5
2024-01-20 08:00:00,Station_4,84.17,5.365,8,5
2024-01-20 09:00:00,Station_4,128.16,6.463,9,5
2024-01-20 10:00:00,Station_4,125.6,6.633,10,5
2024-01-20 11:00:00,Station_4,142.07,6.736,11,5
2024-01-20 12:00:00,Station_4,150.96,7.399,12,5
2024-01-20 13:00:00,Station_4,117.31,6.168,13,5
2024-01-20 14:00:00,Station_4,147.03,7.046,14,5
2024-01-20 15:00:00,Station_4,87.77,5.314,15,5
2024-01-20 16:00:00,Station_4,106.76,5.836,16,5
2024-01-20 17:00:00,Station_4,92.0,5.706,17,5
2024-01-20 18:00:00,Station_4,106.93,6.015,18,5
2024-01-20 19:00:00,Station_4,87.89,5.883,19,5
2024-01-20 20:00:00,Station_4,81.01,5.482,20,5
2024-01-20 21:00:00,Station_4,19.49,3.979,21,5
2024-01-20 22:00:00,Station_4,56.56,4.798,22,5
2024-01-20 23:00:00,Station_4,61.91,5.12,23,5
2024-01-21 00:00:00,Station_4,18.72,4.085,0,6
2024-01-21 01:00:00,Station_4,15.72,3.294,1,6
2024-01-21 02:00:00,Station_4,4.76,3.759,2,6
2024-01-21 03:00:00,Station_4,2.57,3.419,3,6
2024-01-21 04:00:00,Station_4,2.18,3.811,4,6
2024-01-21 05:00:00,Station_4,46.76,4.392,5,6
2024-01-21 06:00:00,Station_4,87.21,5.444,6,6
2024-01-21 07:00:00,Station_4,107.42,6.188,7,6
2024-01-21 08:00:00,Station_4,122.68,6.533,8,6
2024-01-21 09:00:00,Station_4,165.09,7.322,9,6
2024-01-21 10:00:00,Station_4,103.51,5.909,10,6
2024-01-21 11:00:00,Station_4,110.74,5.87,11,6
2024-01-21 12:00:00,Station_4,120.98,6.24,12,6
2024-01-21 13:00:00,Station_4,119.94,6.502,13,6
2024-01-21 14:00:00,Station_4,121.57,6.403,14,6
2024-01-21 15:00:00,Station_4,134.48,6.609,15,6
2024-01-21 16:00:00,Station_4,106.53,6.136,16,6
2024-01-21 17:00:00,Station_4,69.08,4.65,17,6
2024-01-21 18:00:00,Station_4,90.19,5.753,18,6
2024-01-21 19:00:00,Station_4,102.76,6.001,19,6
2024-01-21 20:00:00,Station_4,71.8,5.156,20,6
2024-01-21 21:00:00,Station_4,53.4,5.068,21,6
2024-01-21 22:00:00,Station_4,8.97,3.707,22,6
2024-01-21 23:00:00,Station_4,67.77,5.151,23,6
2024-01-22 00:00:00,Station_4,36.76,4.193,0,0
2024-01-22 01:00:00,Station_4,12.13,3.71,1,0
2024-01-22 02:00:00,Station_4,0.0,3.166,2,0
2024-01-22 03:00:00,Station_4,0.82,3.585,3,0
2024-01-22 04:00:00,Station_4,34.08,4.317,4,0
2024-01-22 05:00:00,Station_4,37.7,4.31,5,0
2024-01-22 06:00:00,Station_4,118.03,6.352,6,0
2024-01-22 07:00:00,Station_4,116.4,6.257,7,0
2024-01-22 08:00:00,Station_4,140.27,6.822,8,0
2024-01-22 09:00:00,Station_4,157.07,7.1,9,0
2024-01-22 10:00:00,Station_4,135.48,6.924,10,0
2024-01-22 11:00:00,Station_4,156.63,7.225,11,0
2024-01-22 12:00:00,Station_4,173.35,7.612,12,0
2024-01-22 13:00:00,Station_4,154.95,7.554,13,0
2024-01-22 14:00:00,Station_4,175.05,8.091,14,0
2024-01-22 15:00:00,Station_4,138.19,7.101,15,0
2024-01-22 16:00:00,Station_4,115.77,6.113,16,0
2024-01-22 17:00:00,Station_4,80.27,5.741,17,0
2024-01-22 18:00:00,Station_4,87.04,5.551,18,0
2024-01-22 19:00:00,Station_4,70.82,5.309,19,0
2024-01-22 20:00:00,Station_4,64.37,4.748,20,0
2024-01-22 21:00:00,Station_4,64.2,4.718,21,0
2024-01-22 22:00:00,Station_4,35.48,3.866,22,0
2024-01-22 23:00:00,Station_4,20.69,3.953,23,0
2024-01-23 00:00:00,Station_4,0.0,3.104,0,1
2024-01-23 01:00:00,Station_4,12.58,3.606,1,1
2024-01-23 02:00:00,Station_4,44.29,4.874,2,1
2024-01-23 03:00:00,Station_4,4.25,3.618,3,1
2024-01-23 04:00:00,Station_4,32.24,4.086,4,1
2024-01-23 05:00:00,Station_4,2.91,3.47,5,1
2024-01-23 06:00:00,Station_4,97.41,5.748,6,1
2024-01-23 07:00:00,Station_4,122.16,6.304,7,1
2024-01-23 08:00:00,Station_4,112.72,6.24,8,1
2024-01-23 09:00:00,Station_4,148.22,6.87,9,1
2024-01-23 10:00:00,Station_4,165.88,7.193,10,1
2024-01-23 11:00:00,Station_4,149.28,7.08,11,1
2024-01-23 12:00:00,Station_4,150.46,7.048,12,1
2024-01-23 13:00:00,Station_4,186.02,7.88,13,1
2024-01-23 14:00:00,Station_4,188.58,8.202,14,1
2024-01-23 15:00:00,Station_4,143.81,7.09,15,1
2024-01-23 16:00:00,Station_4,167.95,7.4,16,1
2024-01-23 17:00:00,Station_4,98.72,5.717,17,1
2024-01-23 18:00:00,Station_4,100.48,5.567,18,1
2024-01-23 19:00:00,Station_4,84.81,5.859,19,1
2024-01-23 20:00:00,Station_4,72.27,5.148,20,1
2024-01-23 21:00:00,Station_4,48.3,4.787,21,1
2024-01-23 22:00:00,Station_4,35.65,4.661,22,1
2024-01-23 23:00:00,Station_4,71.04,5.227,23,1
2024-01-24 00:00:00,Station_4,11.83,3.902,0,2
2024-01-24 01:00:00,Station_4,29.04,3.965,1,2
2024-01-24 02:00:00,Station_4,6.51,3.298,2,2
2024-01-24 03:00:00,Station_4,23.41,4.119,3,2
2024-01-24 04:00:00,Station_4,0.75,3.328,4,2
2024-01-24 05:00:00,Station_4,5.13,3.349,5,2
2024-01-24 06:00:00,Station_4,108.27,5.96,6,2
2024-01-24 07:00:00,Station_4,111.02,5.85,7,2
2024-01-24 08:00:00,Station_4,132.8,6.711,8,2
2024-01-24 09:00:00,Station_4,131.49,6.649,9,2
2024-01-24 10:00:00,Station_4,154.67,7.104,10,2
2024-01-24 11:00:00,Station_4,135.81,7.156,11,2
2024-01-24 12:00:00,Station_4,150.5,7.143,12,2
2024-01-24 13:00:00,Station_4,173.12,8.434,13,2
2024-01-24 14:00:00,Station_4,133.29,6.822,14,2
2024-01-24 15:00:00,Station_4,131.81,6.588,15,2
2024-01-24 16:00:00,Station_4,119.2,6.155,16,2
2024-01-24 17:00:00,Station_4,114.91,5.978,17,2
2024-01-24 18:00:00,Station_4,114.2,6.266,18,2
2024-01-24 19:00:00,Station_4,90.81,5.577,19,2
2024-01-24 20:00:00,Station_4,64.49,5.07,20,2
2024-01-24 21:00:00,Station_4,40.11,4.331,21,2
2024-01-24 22:00:00,Station_4,35.14,4.1,22,2
2024-01-24 23:00:00,Station_4,10.4,3.928,23,2
2024-01-25 00:00:00,Station_4,1.7,3.675,0,3
2024-01-25 01:00:00,Station_4,28.65,3.859,1,3
2024-01-25 02:00:00,Station_4,0.0,3.912,2,3
2024-01-25 03:00:00,Station_4,43.54,4.482,3,3
2024-01-25 04:00:00,Station_4,24.86,3.895,4,3
2024-01-25 05:00:00,Station_4,31.83,4.052,5,3
2024-01-25 06:00:00,Station_4,69.51,4.874,6,3
2024-01-25 07:00:00,Station_4,115.85,6.07,7,3
2024-01-25 08:00:00,Station_4,128.99,6.41,8,3
2024-01-25 09:00:00,Station_4,130.69,6.838,9,3
2024-01-25 10:00:00,Station_4,155.67,7.29,10,3
2024-01-25 11:00:00,Station_4,171.14,7.775,11,3
2024-01-25 12:00:00,Station_4,181.7,7.85,12,3
2024-01-25 13:00:00,Station_4,151.51,6.928,13,3
2024-01-25 14:00:00,Station_4,145.53,7.231,14,3
2024-01-25 15:00:00,Station_4,161.93,7.64,15,3
2024-01-25 16:00:00,Station_4,103.09,6.194,16,3
2024-01-25 17:00:00,Station_4,87.95,5.778,17,3
2024-01-25 18:00:00,Station_4,94.48,5.903,18,3
2024-01-25 19:00:00,Station_4,64.48,5.246,19,3
2024-01-25 20:00:00,Station_4,48.03,4.467,20,3
2024-01-25 21:00:00,Station_4,42.6,4.114,21,3
2024-01-25 22:00:00,Station_4,49.46,4.998,22,3
2024-01-25 23:00:00,Station_4,82.05,5.471,23,3
2024-01-26 00:00:00,Station_4,28.75,4.165,0,4
2024-01-26 01:00:00,Station_4,20.1,3.834,1,4
2024-01-26 02:00:00,Station_4,17.34,3.941,2,4
2024-01-26 03:00:00,Station_4,8.6,3.599,3,4
2024-01-26 04:00:00,Station_4,20.12,4.068,4,4
2024-01-26 05:00:00,Station_4,9.35,3.623,5,4
2024-01-26 06:00:00,Station_4,128.68,6.85,6,4
2024-01-26 07:00:00,Station_4,135.77,6.799,7,4
2024-01-26 08:00:00,Station_4,134.81,6.971,8,4
2024-01-26 09:00:00,Station_4,165.83,7.155,9,4
2024-01-26 10:00:00,Station_4,132.23,6.968,10,4
2024-01-26 11:00:00,Station_4,153.8,7.111,11,4
2024-01-26 12:00:00,Station_4,141.19,6.819,12,4
2024-01-26 13:00:00,Station_4,136.92,7.241,13,4
2024-01-26 14:00:00,Station_4,151.62,7.179,14,4
2024-01-26 15:00:00,Station_4,151.25,7.374,15,4
2024-01-26 16:00:00,Station_4,144.19,7.219,16,4
2024-01-26 17:00:00,Station_4,106.07,5.992,17,4
2024-01-26 18:00:00,Station_4,111.54,6.083,18,4
2024-01-26 19:00:00,Station_4,84.39,5.59,19,4
2024-01-26 20:00:00,Station_4,81.78,5.089,20,4
2024-01-26 21:00:00,Station_4,68.29,5.061,21,4
2024-01-26 22:00:00,Station_4,58.65,5.022,22,4
2024-01-26 23:00:00,Station_4,66.16,5.325,23,4
2024-01-27 00:00:00,Station_4,30.4,4.449,0,5
2024-01-27 01:00:00,Station_4,15.09,3.784,1,5
2024-01-27 02:00:00,Station_4,25.34,4.18,2,5
2024-01-27 03:00:00,Station_4,10.05,3.732,3,5
2024-01-27 04:00:00,Station_4,17.32,3.662,4,5
2024-01-27 05:00:00,Station_4,40.9,4.433,5,5
2024-01-27 06:00:00,Station_4,115.73,5.968,6,5
2024-01-27 07:00:00,Station_4,89.85,5.653,7,5
2024-01-27 08:00:00,Station_4,127.56,6.669,8,5
2024-01-27 09:00:00,Station_4,125.72,6.318,9,5
2024-01-27 10:00:00,Station_4,111.81,6.26,10,5
2024-01-27 11:00:00,Station_4,113.8,6.139,11,5
2024-01-27 12:00:00,Station_4,143.51,6.791,12,5
2024-01-27 13:00:00,Station_4,158.34,7.603,13,5
2024-01-27 14:00:00,Station_4,105.6,5.853,14,5
2024-01-27 15:00:00,Station_4,86.78,5.413,15,5
2024-01-27 16:00:00,Station_4,122.0,6.367,16,5
2024-01-27 17:00:00,Station_4,105.11,5.723,17,5
2024-01-27 18:00:00,Station_4,96.97,5.713,18,5
2024-01-27 19:00:00,Station_4,71.98,5.181,19,5
2024-01-27 20:00:00,Station_4,40.43,4.18,20,5
2024-01-27 21:00:00,Station_4,63.45,5.066,21,5
2024-01-27 22:00:00,Station_4,56.58,4.88,22,5
2024-01-27 23:00:00,Station_4,37.88,4.002,23,5
2024-01-28 00:00:00,Station_4,6.14,3.548,0,6
2024-01-28 01:00:00,Station_4,40.02,4.538,1,6
